,User ID,Subscription Type,Period Revenue,Join Date,Payment Date,Country,Age,Gender,Device,Plan Duration
290,291,Basic,24.990000000000002,2022-04-12,2023-06-27,United States,29,Female,Tablet,12 Months
291,292,Basic,24.990000000000002,2022-12-12,2023-06-27,Canada,43,Female,Laptop,12 Months
292,293,Standard,34.986000000000004,2022-09-12,2023-06-25,United Kingdom,39,Female,Laptop,12 Months
293,294,Basic,3.0,2022-10-15,2023-06-29,Australia,50,Male,Laptop,1 Month
294,295,Basic,24.990000000000002,2022-03-10,2023-06-27,Germany,45,Male,Laptop,12 Months
295,296,Basic,24.990000000000002,2022-01-10,2023-06-27,France,48,Female,Tablet,12 Months
296,297,Basic,24.990000000000002,2022-02-11,2023-06-24,Brazil,40,Male,Smartphone,12 Months
297,298,Basic,24.990000000000002,2022-03-11,2023-06-27,Mexico,41,Male,Tablet,12 Months
298,299,Basic,24.990000000000002,2022-10-30,2023-06-27,Spain,27,Male,Smartphone,12 Months
299,300,Basic,24.990000000000002,2022-10-30,2023-06-28,Italy,36,Male,Laptop,12 Months
300,301,Basic,24.990000000000002,2022-09-27,2023-06-24,United States,36,Female,Laptop,12 Months
301,302,Basic,3.0,2022-09-14,2023-06-27,Canada,44,Male,Tablet,1 Month
302,303,Basic,24.990000000000002,2022-11-06,2023-06-26,United Kingdom,45,Male,Tablet,12 Months
303,304,Basic,24.990000000000002,2022-11-06,2023-06-29,Australia,33,Female,Smartphone,12 Months
304,305,Basic,3.0,2022-05-24,2023-06-26,Germany,47,Male,Smart TV,1 Month
305,306,Basic,24.990000000000002,2022-06-07,2023-06-27,France,45,Male,Tablet,12 Months
306,307,Standard,4.2,2022-08-07,2023-06-28,Brazil,29,Female,Smart TV,1 Month
307,308,Basic,3.0,2022-10-27,2023-06-27,Mexico,31,Male,Smart TV,1 Month
308,309,Basic,3.0,2022-09-08,2023-06-28,Spain,31,Male,Smartphone,1 Month
309,310,Premium,62.475,2022-06-14,2023-06-26,Italy,49,Female,Smartphone,12 Months
310,311,Standard,4.2,2022-07-06,2023-06-27,United States,29,Female,Smartphone,1 Month
311,312,Basic,3.0,2022-05-27,2023-06-26,Canada,50,Male,Laptop,1 Month
312,313,Basic,24.990000000000002,2022-05-27,2023-06-27,United Kingdom,36,Female,Laptop,12 Months
313,314,Basic,24.990000000000002,2022-04-21,2023-06-26,Australia,28,Male,Laptop,12 Months
314,315,Standard,4.2,2022-04-28,2023-06-27,Germany,47,Female,Smart TV,1 Month
315,316,Standard,34.986000000000004,2022-05-27,2023-06-25,France,50,Female,Laptop,12 Months
316,317,Standard,34.986000000000004,2022-08-25,2023-06-28,Brazil,44,Female,Tablet,12 Months
317,318,Premium,62.475,2022-02-09,2023-06-27,Mexico,39,Female,Laptop,12 Months
318,319,Standard,4.2,2022-08-22,2023-06-26,Spain,32,Female,Smartphone,1 Month
319,320,Premium,62.475,2022-02-08,2023-06-27,Italy,30,Female,Laptop,12 Months
320,321,Standard,34.986000000000004,2022-06-22,2023-06-27,United States,33,Female,Smartphone,12 Months
321,322,Basic,24.990000000000002,2022-04-06,2023-06-27,Canada,44,Male,Smartphone,12 Months
322,323,Basic,3.0,2022-05-31,2023-06-26,United Kingdom,40,Male,Smartphone,1 Month
323,324,Basic,24.990000000000002,2022-05-22,2023-06-27,Australia,32,Male,Tablet,12 Months
324,325,Basic,24.990000000000002,2022-05-29,2023-06-27,Germany,32,Male,Tablet,12 Months
325,326,Basic,3.0,2022-11-06,2023-06-27,France,30,Male,Smartphone,1 Month
326,327,Premium,62.475,2022-06-07,2023-06-26,Brazil,32,Female,Smartphone,12 Months
327,328,Basic,24.990000000000002,2022-07-26,2023-06-27,Mexico,45,Female,Tablet,12 Months
328,329,Basic,3.0,2022-07-22,2023-06-25,Spain,35,Female,Smart TV,1 Month
329,330,Standard,4.2,2022-06-07,2023-06-26,Italy,40,Female,Smart TV,1 Month
330,331,Standard,34.986000000000004,2022-08-07,2023-06-26,United States,29,Female,Tablet,12 Months
331,332,Basic,3.0,2022-07-22,2023-06-26,Canada,31,Male,Tablet,1 Month
332,333,Basic,3.0,2022-07-24,2023-06-27,United Kingdom,43,Female,Smart TV,1 Month
333,334,Basic,3.0,2022-07-28,2023-06-28,Australia,34,Male,Smart TV,1 Month
334,335,Premium,62.475,2022-11-08,2023-06-25,Germany,47,Female,Tablet,12 Months
335,336,Basic,24.990000000000002,2022-02-09,2023-06-26,France,35,Male,Laptop,12 Months
336,337,Basic,24.990000000000002,2022-11-10,2023-06-27,Brazil,36,Male,Laptop,12 Months
337,338,Basic,24.990000000000002,2022-10-15,2023-06-27,Mexico,33,Male,Tablet,12 Months
338,339,Basic,3.0,2022-05-10,2023-06-25,Spain,30,Female,Laptop,1 Month
339,340,Basic,3.0,2022-09-13,2023-06-25,Italy,44,Female,Smartphone,1 Month
340,341,Basic,24.990000000000002,2022-08-24,2023-06-26,United States,44,Female,Laptop,12 Months
341,342,Basic,24.990000000000002,2022-09-08,2023-06-26,Canada,41,Female,Laptop,12 Months
342,343,Basic,3.0,2022-06-08,2023-06-25,United Kingdom,46,Male,Smart TV,1 Month
343,344,Standard,34.986000000000004,2022-07-08,2023-06-26,Australia,42,Female,Smartphone,12 Months
344,345,Basic,3.0,2022-08-08,2023-06-25,Germany,48,Female,Smart TV,1 Month
345,346,Basic,24.990000000000002,2022-08-31,2023-06-26,France,37,Male,Tablet,12 Months
346,347,Basic,24.990000000000002,2022-09-21,2023-06-28,Brazil,29,Male,Smartphone,12 Months
347,348,Basic,3.0,2022-05-10,2023-06-26,Mexico,30,Male,Smart TV,1 Month
348,349,Basic,24.990000000000002,2022-02-11,2023-06-26,Spain,28,Male,Smartphone,12 Months
349,350,Basic,24.990000000000002,2022-02-11,2023-06-28,Italy,44,Female,Smartphone,12 Months
350,351,Standard,4.2,2022-02-11,2023-06-28,United States,34,Female,Smart TV,1 Month
351,352,Basic,24.990000000000002,2022-09-20,2023-06-26,Canada,38,Male,Laptop,12 Months
352,353,Basic,3.0,2022-10-08,2023-06-26,United Kingdom,34,Female,Smartphone,1 Month
353,354,Premium,62.475,2022-08-16,2023-06-28,Australia,40,Female,Laptop,12 Months
354,355,Standard,4.2,2022-12-10,2023-06-27,Germany,32,Female,Tablet,1 Month
355,356,Basic,3.0,2022-10-14,2023-06-30,France,38,Male,Smart TV,1 Month
356,357,Basic,3.0,2022-10-18,2023-06-26,Brazil,39,Male,Smartphone,1 Month
357,358,Basic,3.0,2022-11-11,2023-06-28,Mexico,34,Female,Smart TV,1 Month
358,359,Basic,24.990000000000002,2022-11-20,2023-06-26,Spain,41,Male,Smartphone,12 Months
359,360,Basic,24.990000000000002,2022-11-21,2023-06-30,Italy,43,Female,Tablet,12 Months
360,361,Basic,24.990000000000002,2022-11-25,2023-06-28,United States,36,Female,Laptop,12 Months
361,362,Basic,24.990000000000002,2022-08-12,2023-06-27,Canada,31,Male,Laptop,12 Months
362,363,Standard,4.2,2022-01-11,2023-06-25,United Kingdom,47,Female,Smart TV,1 Month
363,364,Basic,3.0,2022-12-10,2023-06-29,Australia,48,Male,Smart TV,1 Month
364,365,Basic,24.990000000000002,2022-10-13,2023-06-27,Germany,36,Male,Laptop,12 Months
365,366,Basic,3.0,2022-10-17,2023-06-29,France,41,Male,Smart TV,1 Month
366,367,Basic,24.990000000000002,2022-10-23,2023-06-25,Brazil,32,Male,Laptop,12 Months
367,368,Basic,24.990000000000002,2022-10-24,2023-06-28,Mexico,28,Male,Smartphone,12 Months
368,369,Standard,34.986000000000004,2022-10-25,2023-06-27,Spain,46,Female,Smartphone,12 Months
369,370,Standard,34.986000000000004,2022-10-22,2023-06-29,Italy,46,Female,Smartphone,12 Months
370,371,Basic,24.990000000000002,2022-09-30,2023-06-25,United States,47,Male,Tablet,12 Months
371,372,Basic,24.990000000000002,2022-06-09,2023-06-27,Canada,31,Female,Tablet,12 Months
372,373,Standard,4.2,2022-06-18,2023-06-26,United Kingdom,44,Female,Tablet,1 Month
373,374,Standard,34.986000000000004,2022-12-06,2023-06-28,Australia,39,Female,Laptop,12 Months
374,375,Standard,34.986000000000004,2022-06-17,2023-06-28,Germany,44,Female,Laptop,12 Months
375,376,Standard,34.986000000000004,2022-06-20,2023-06-27,France,39,Female,Smartphone,12 Months
376,377,Basic,24.990000000000002,2022-08-27,2023-06-28,Brazil,37,Male,Laptop,12 Months
377,378,Standard,34.986000000000004,2022-08-13,2023-06-27,Mexico,47,Female,Laptop,12 Months
378,379,Premium,7.5,2022-12-08,2023-06-28,Spain,46,Female,Smart TV,1 Month
379,380,Premium,7.5,2022-05-08,2023-06-27,Italy,27,Female,Smart TV,1 Month
380,381,Basic,24.990000000000002,2022-07-14,2023-06-27,United States,43,Female,Laptop,12 Months
381,382,Basic,3.0,2022-07-06,2023-06-26,Canada,51,Male,Smart TV,1 Month
382,383,Basic,3.0,2022-01-06,2023-06-27,United Kingdom,49,Male,Smart TV,1 Month
383,384,Basic,24.990000000000002,2022-05-19,2023-06-28,Australia,35,Female,Smartphone,12 Months
384,385,Basic,24.990000000000002,2022-05-22,2023-06-27,Germany,44,Male,Smartphone,12 Months
385,386,Basic,24.990000000000002,2022-11-07,2023-06-26,France,48,Male,Tablet,12 Months
386,387,Premium,62.475,2022-07-19,2023-06-28,Brazil,39,Female,Tablet,12 Months
387,388,Basic,24.990000000000002,2022-07-21,2023-06-28,Mexico,38,Male,Laptop,12 Months
388,389,Basic,3.0,2022-02-08,2023-06-26,Spain,45,Male,Smart TV,1 Month
389,390,Standard,34.986000000000004,2022-03-07,2023-06-28,Italy,43,Female,Laptop,12 Months
390,391,Basic,24.990000000000002,2022-06-23,2023-06-27,United States,42,Male,Laptop,12 Months
391,392,Basic,3.0,2022-03-06,2023-06-28,Canada,28,Male,Smart TV,1 Month
392,393,Basic,3.0,2022-03-06,2023-06-26,United Kingdom,40,Male,Tablet,1 Month
393,394,Standard,34.986000000000004,2022-05-30,2023-06-27,Australia,41,Female,Tablet,12 Months
394,395,Basic,24.990000000000002,2022-05-06,2023-06-26,Germany,45,Female,Laptop,12 Months
395,396,Basic,24.990000000000002,2022-10-06,2023-06-27,France,30,Female,Smartphone,12 Months
396,397,Basic,24.990000000000002,2022-07-14,2023-06-26,Brazil,31,Female,Smartphone,12 Months
397,398,Basic,3.0,2022-07-15,2023-06-27,Mexico,51,Female,Tablet,1 Month
398,399,Basic,24.990000000000002,2022-07-14,2023-06-25,Spain,44,Female,Smartphone,12 Months
399,400,Basic,3.0,2022-07-13,2023-06-27,Italy,49,Male,Laptop,1 Month
400,401,Standard,34.986000000000004,2022-07-17,2023-06-26,United States,47,Female,Laptop,12 Months
401,402,Basic,3.0,2022-07-21,2023-06-26,Canada,42,Male,Smartphone,1 Month
402,403,Basic,3.0,2022-07-23,2023-06-28,United Kingdom,28,Male,Smartphone,1 Month
403,404,Basic,24.990000000000002,2022-01-08,2023-06-28,Australia,28,Male,Smartphone,12 Months
404,405,Basic,3.0,2022-06-08,2023-06-26,Germany,49,Female,Tablet,1 Month
405,406,Basic,24.990000000000002,2022-08-19,2023-06-26,France,32,Female,Smartphone,12 Months
406,407,Standard,34.986000000000004,2022-08-26,2023-06-27,Brazil,37,Female,Tablet,12 Months
407,408,Basic,24.990000000000002,2022-09-27,2023-06-27,Mexico,37,Female,Tablet,12 Months
408,409,Basic,24.990000000000002,2022-09-15,2023-06-25,Spain,37,Male,Smartphone,12 Months
409,410,Basic,3.0,2022-02-09,2023-06-25,Italy,37,Male,Smart TV,1 Month
410,411,Basic,24.990000000000002,2022-03-09,2023-06-26,United States,48,Female,Tablet,12 Months
411,412,Basic,24.990000000000002,2022-03-09,2023-06-26,Canada,47,Male,Laptop,12 Months
412,413,Basic,3.0,2022-08-24,2023-06-26,United Kingdom,41,Female,Smartphone,1 Month
413,414,Basic,24.990000000000002,2022-08-21,2023-06-27,Australia,47,Female,Laptop,12 Months
414,415,Standard,34.986000000000004,2022-08-23,2023-06-25,Germany,39,Female,Smartphone,12 Months
415,416,Basic,24.990000000000002,2022-02-09,2023-06-26,France,28,Male,Tablet,12 Months
416,417,Basic,3.0,2022-09-21,2023-06-29,Brazil,31,Male,Smart TV,1 Month
417,418,Basic,3.0,2022-10-21,2023-06-27,Mexico,47,Female,Smart TV,1 Month
418,419,Premium,7.5,2022-10-30,2023-06-27,Spain,27,Female,Laptop,1 Month
419,420,Basic,24.990000000000002,2022-02-11,2023-06-28,Italy,28,Male,Laptop,12 Months
420,421,Basic,24.990000000000002,2022-10-16,2023-06-28,United States,33,Male,Tablet,12 Months
421,422,Premium,62.475,2022-09-15,2023-06-29,Canada,29,Female,Tablet,12 Months
422,423,Basic,24.990000000000002,2022-12-09,2023-06-27,United Kingdom,41,Male,Smartphone,12 Months
423,424,Basic,24.990000000000002,2022-09-18,2023-06-29,Australia,28,Female,Tablet,12 Months
424,425,Basic,24.990000000000002,2022-04-10,2023-06-27,Germany,38,Male,Tablet,12 Months
425,426,Basic,24.990000000000002,2022-05-10,2023-06-30,France,35,Male,Laptop,12 Months
426,427,Basic,3.0,2022-06-11,2023-06-26,Brazil,51,Male,Smart TV,1 Month
427,428,Basic,3.0,2022-11-17,2023-06-28,Mexico,45,Male,Smartphone,1 Month
428,429,Basic,3.0,2022-11-18,2023-06-26,Spain,51,Male,Laptop,1 Month
429,430,Standard,4.2,2022-11-22,2023-06-30,Italy,46,Female,Smart TV,1 Month
430,431,Basic,3.0,2022-04-12,2023-06-28,United States,28,Male,Smart TV,1 Month
431,432,Standard,4.2,2022-11-19,2023-06-30,Canada,46,Female,Smart TV,1 Month
432,433,Basic,3.0,2022-06-11,2023-06-25,United Kingdom,46,Female,Smartphone,1 Month
433,434,Premium,62.475,2022-10-15,2023-06-29,Australia,32,Female,Laptop,12 Months
434,435,Basic,3.0,2022-10-17,2023-06-28,Germany,39,Female,Smart TV,1 Month
435,436,Premium,62.475,2022-10-19,2023-06-29,France,41,Female,Smartphone,12 Months
436,437,Basic,3.0,2022-10-23,2023-06-25,Brazil,47,Male,Smart TV,1 Month
437,438,Basic,3.0,2022-10-24,2023-06-28,Mexico,35,Male,Smart TV,1 Month
438,439,Standard,4.2,2022-10-23,2023-06-27,Spain,37,Female,Smart TV,1 Month
439,440,Basic,24.990000000000002,2022-10-10,2023-06-29,Italy,47,Male,Tablet,12 Months
440,441,Basic,24.990000000000002,2022-05-10,2023-06-28,United States,48,Female,Laptop,12 Months
441,442,Basic,24.990000000000002,2022-01-07,2023-06-27,Canada,30,Female,Laptop,12 Months
442,443,Basic,3.0,2022-01-07,2023-06-27,United Kingdom,36,Male,Smart TV,1 Month
443,444,Basic,24.990000000000002,2022-06-25,2023-06-28,Australia,50,Female,Smartphone,12 Months
444,445,Basic,3.0,2022-06-24,2023-06-28,Germany,41,Male,Tablet,1 Month
445,446,Basic,24.990000000000002,2022-06-28,2023-06-28,France,46,Female,Smartphone,12 Months
446,447,Basic,24.990000000000002,2022-11-08,2023-06-28,Brazil,36,Female,Laptop,12 Months
447,448,Basic,3.0,2022-12-08,2023-06-27,Mexico,48,Male,Tablet,1 Month
448,449,Premium,62.475,2022-07-08,2023-06-28,Spain,37,Female,Laptop,12 Months
449,450,Basic,3.0,2022-06-08,2023-06-27,Italy,49,Male,Laptop,1 Month
450,451,Standard,4.2,2022-07-18,2023-06-28,United States,31,Female,Laptop,1 Month
451,452,Basic,24.990000000000002,2022-06-16,2023-06-26,Canada,42,Female,Laptop,12 Months
452,453,Standard,34.986000000000004,2022-05-30,2023-06-28,United Kingdom,45,Female,Tablet,12 Months
453,454,Basic,3.0,2022-05-28,2023-06-28,Australia,51,Female,Tablet,1 Month
454,455,Basic,3.0,2022-05-31,2023-06-27,Germany,31,Female,Smart TV,1 Month
455,456,Basic,24.990000000000002,2022-04-06,2023-06-27,France,41,Male,Tablet,12 Months
456,457,Basic,3.0,2022-06-29,2023-06-28,Brazil,40,Male,Smart TV,1 Month
457,458,Basic,24.990000000000002,2022-07-24,2023-06-28,Mexico,27,Male,Tablet,12 Months
458,459,Standard,34.986000000000004,2022-07-19,2023-06-27,Spain,46,Female,Tablet,12 Months
459,460,Standard,4.2,2022-06-30,2023-06-28,Italy,30,Female,Smart TV,1 Month
460,461,Basic,3.0,2022-06-16,2023-06-27,United States,37,Male,Smart TV,1 Month
461,462,Basic,24.990000000000002,2022-10-06,2023-06-28,Canada,45,Male,Smartphone,12 Months
462,463,Basic,3.0,2022-01-06,2023-06-26,United Kingdom,40,Male,Smart TV,1 Month
463,464,Basic,24.990000000000002,2022-03-06,2023-06-28,Australia,45,Male,Laptop,12 Months
464,465,Basic,24.990000000000002,2022-05-06,2023-06-26,Germany,34,Male,Laptop,12 Months
465,466,Basic,24.990000000000002,2022-07-06,2023-06-27,France,33,Male,Laptop,12 Months
466,467,Premium,62.475,2022-06-22,2023-06-26,Brazil,47,Female,Laptop,12 Months
467,468,Basic,3.0,2022-06-28,2023-06-27,Mexico,32,Male,Smart TV,1 Month
468,469,Standard,34.986000000000004,2022-06-29,2023-06-29,Spain,41,Female,Tablet,12 Months
469,470,Premium,7.5,2022-03-07,2023-06-28,Italy,31,Female,Tablet,1 Month
470,471,Basic,3.0,2022-08-07,2023-06-27,United States,43,Male,Tablet,1 Month
471,472,Standard,34.986000000000004,2022-07-13,2023-06-27,Canada,32,Female,Tablet,12 Months
472,473,Standard,4.2,2022-07-27,2023-06-28,United Kingdom,46,Female,Smartphone,1 Month
473,474,Basic,3.0,2022-07-30,2023-06-28,Australia,38,Male,Smartphone,1 Month
474,475,Basic,3.0,2022-08-13,2023-06-26,Germany,31,Female,Smart TV,1 Month
475,476,Standard,34.986000000000004,2022-08-18,2023-06-26,France,31,Female,Laptop,12 Months
476,477,Basic,24.990000000000002,2022-08-24,2023-06-27,Brazil,50,Male,Laptop,12 Months
477,478,Basic,24.990000000000002,2022-08-09,2023-06-27,Mexico,32,Male,Laptop,12 Months
478,479,Standard,34.986000000000004,2022-04-09,2023-06-27,Spain,38,Female,Smartphone,12 Months
479,480,Basic,24.990000000000002,2022-04-09,2023-06-27,Italy,37,Female,Laptop,12 Months
480,481,Basic,3.0,2022-04-09,2023-06-26,United States,36,Male,Smart TV,1 Month
481,482,Basic,3.0,2022-08-27,2023-06-27,Canada,30,Male,Smart TV,1 Month
482,483,Basic,3.0,2022-08-25,2023-06-27,United Kingdom,28,Male,Smart TV,1 Month
483,484,Basic,24.990000000000002,2022-08-25,2023-06-28,Australia,40,Male,Smartphone,12 Months
484,485,Basic,24.990000000000002,2022-01-09,2023-06-28,Germany,28,Female,Tablet,12 Months
485,486,Basic,24.990000000000002,2022-09-13,2023-06-26,France,37,Female,Laptop,12 Months
486,487,Basic,3.0,2022-05-10,2023-06-29,Brazil,30,Male,Smart TV,1 Month
487,488,Basic,3.0,2022-08-10,2023-06-28,Mexico,33,Female,Smart TV,1 Month
488,489,Basic,24.990000000000002,2022-10-26,2023-06-28,Spain,49,Male,Tablet,12 Months
489,490,Basic,3.0,2022-10-18,2023-06-29,Italy,36,Female,Smart TV,1 Month
490,491,Basic,3.0,2022-07-10,2023-06-28,United States,28,Female,Smartphone,1 Month
491,492,Basic,3.0,2022-09-17,2023-06-30,Canada,51,Male,Tablet,1 Month
492,493,Basic,3.0,2022-09-18,2023-06-27,United Kingdom,35,Female,Smartphone,1 Month
493,494,Basic,3.0,2022-09-27,2023-06-29,Australia,31,Male,Smart TV,1 Month
494,495,Basic,3.0,2022-09-30,2023-06-27,Germany,39,Male,Smartphone,1 Month
495,496,Standard,34.986000000000004,2022-10-30,2023-06-30,France,51,Female,Laptop,12 Months
496,497,Basic,24.990000000000002,2022-09-11,2023-06-29,Brazil,44,Male,Smartphone,12 Months
497,498,Basic,24.990000000000002,2022-11-17,2023-06-28,Mexico,41,Female,Smartphone,12 Months
498,499,Premium,62.475,2022-11-18,2023-06-26,Spain,28,Female,Laptop,12 Months
499,500,Basic,24.990000000000002,2022-11-22,2023-06-30,Italy,38,Male,Laptop,12 Months
500,501,Basic,3.0,2022-11-22,2023-06-28,Spain,43,Male,Smartphone,1 Month
501,502,Basic,3.0,2022-11-21,2023-06-30,Spain,38,Male,Smartphone,1 Month
502,503,Basic,24.990000000000002,2022-10-11,2023-06-26,United States,30,Male,Tablet,12 Months
503,504,Standard,34.986000000000004,2022-10-21,2023-06-29,Canada,32,Female,Laptop,12 Months
504,505,Basic,3.0,2022-10-21,2023-06-28,United States,35,Male,Smartphone,1 Month
505,506,Basic,3.0,2022-10-23,2023-06-29,United States,27,Male,Smart TV,1 Month
506,507,Premium,62.475,2022-10-24,2023-06-26,Canada,49,Female,Tablet,12 Months
507,508,Standard,4.2,2022-10-23,2023-06-28,United Kingdom,42,Female,Tablet,1 Month
508,509,Basic,24.990000000000002,2022-10-21,2023-06-28,Australia,40,Male,Smartphone,12 Months
509,510,Basic,24.990000000000002,2022-06-10,2023-06-29,Germany,43,Female,Tablet,12 Months
510,511,Basic,3.0,2022-07-26,2023-06-28,France,44,Female,Smart TV,1 Month
511,512,Basic,3.0,2022-07-13,2023-06-28,Brazil,32,Male,Tablet,1 Month
512,513,Basic,24.990000000000002,2022-06-07,2023-06-28,Mexico,50,Male,Tablet,12 Months
513,514,Basic,3.0,2022-07-07,2023-06-28,Spain,35,Male,Tablet,1 Month
514,515,Basic,3.0,2022-01-07,2023-06-29,Italy,44,Female,Laptop,1 Month
515,516,Basic,3.0,2022-07-31,2023-06-28,Spain,42,Female,Smart TV,1 Month
516,517,Standard,4.2,2022-06-08,2023-06-28,Spain,34,Female,Smart TV,1 Month
517,518,Basic,24.990000000000002,2022-07-08,2023-06-27,United States,37,Female,Tablet,12 Months
518,519,Basic,24.990000000000002,2022-06-08,2023-06-28,Canada,43,Male,Smartphone,12 Months
519,520,Basic,3.0,2022-03-08,2023-06-28,United States,32,Male,Smart TV,1 Month
520,521,Premium,7.5,2022-06-18,2023-06-28,United States,33,Female,Smart TV,1 Month
521,522,Basic,24.990000000000002,2022-06-17,2023-06-27,Canada,32,Female,Tablet,12 Months
522,523,Basic,3.0,2022-07-06,2023-06-29,United Kingdom,41,Male,Smartphone,1 Month
523,524,Basic,24.990000000000002,2022-06-06,2023-06-28,Australia,31,Male,Tablet,12 Months
524,525,Basic,24.990000000000002,2022-04-06,2023-06-27,Germany,44,Male,Tablet,12 Months
525,526,Basic,24.990000000000002,2022-06-20,2023-06-28,France,49,Male,Laptop,12 Months
526,527,Standard,34.986000000000004,2022-10-07,2023-06-28,Brazil,48,Female,Tablet,12 Months
527,528,Standard,34.986000000000004,2022-07-13,2023-06-29,Mexico,42,Female,Smartphone,12 Months
528,529,Premium,62.475,2022-07-07,2023-06-27,Spain,50,Female,Laptop,12 Months
529,530,Basic,3.0,2022-06-22,2023-06-28,Italy,49,Female,Smart TV,1 Month
530,531,Standard,4.2,2022-06-15,2023-06-27,Spain,30,Female,Laptop,1 Month
531,532,Basic,24.990000000000002,2022-03-06,2023-06-28,Spain,38,Male,Laptop,12 Months
532,533,Basic,24.990000000000002,2022-04-06,2023-06-27,United States,38,Male,Smartphone,12 Months
533,534,Standard,4.2,2022-05-06,2023-06-28,Canada,39,Female,Smart TV,1 Month
534,535,Standard,34.986000000000004,2022-07-06,2023-06-29,United States,42,Female,Laptop,12 Months
535,536,Basic,3.0,2022-06-14,2023-06-29,United States,28,Male,Smart TV,1 Month
536,537,Basic,24.990000000000002,2022-06-17,2023-06-27,Canada,38,Male,Smartphone,12 Months
